business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday
xvZiuJ5-HV2f7rwJhQCCyQ,Beatnik's,115 E Main St,Belleville,IL,62220,38.513794,-89.9821645,5,6,1,"Shopping, Sports Wear, Fashion, Local Services, Screen Printing/T-Shirt Printing, Sporting Goods",NA,True,NA,2,NA,NA,NA,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,NA
FeMWRqfmWvVR1BPqBN3E1w,Lizzie Bob's Bakery,"823 Lincoln Hwy, Ste 102",Fairview Heights,IL,62208,38.5930739139,-89.9725320109,3.5,13,1,"Coffee & Tea, Food, Desserts, Bakeries",NA,True,False,2,NA,True,True,NA,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,None,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,8:0-12:0,NA
Bw_JawS9DN1UDgRH01-R7Q,Quality Inn & Suites Caseyville - St. Louis,2180 Patricia Dr,Caseyville,IL,62232,38.611901,-90.045943,1.5,10,1,"Hotels & Travel, Event Planning & Services, Hotels",NA,True,NA,1,NA,NA,NA,NA,'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
s_8ibMsQ4-IeCfw4hfCt9w,Sam's Club,1350 W Hwy 50,O'Fallon,IL,62269,38.593864,-89.950575,3,29,1,"Discount Store, Tires, Electronics, Shopping, Food, Drugstores, Grocery, Wholesale Stores, Fashion, Department Stores, Automotive",NA,True,True,2,NA,False,True,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,10:0-20:0,10:0-20:0,10:0-18:0,10:0-20:0,9:0-20:0,10:0-18:0
u5MYFZHnX2hhpoZB_UZ92Q,AutoZone,521 Carlyle Ave,Belleville,IL,62221,38.5165569,-89.9576841,4.5,5,1,"Auto Parts & Supplies, Automotive",NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:30-22:0,7:30-22:0,7:30-22:0,7:30-22:0,7:30-22:0,7:30-22:0,8:0-20:0
ua1e71AMYSEBqMb7ynq9-A,Total Wine & More,"5905 N Illinois St, Lincoln Place Shopping Center",Fairview Heights,IL,62208,38.585813,-89.987246,4.5,7,1,"Food, Shopping, Beer, Wine & Spirits, Tobacco Shops",NA,NA,NA,NA,NA,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,9:0-22:0,9:0-22:0,9:0-18:0,9:0-20:0,10:0-19:0,9:0-20:0
Ro32IxmMKWTmujxQ0IOnYw,ReloPro,,Fairview Heights,IL,62208,38.590917,-89.98697535,4,6,1,"Landscaping, Movers, Home Services, Handyman, Couriers & Delivery Services, Home Cleaning, Local Services, Shopping, Packing Supplies, Packing Services, Junk Removal & Hauling",True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0
P4hGfwNiemk57VaR7tEvZg,Sonic Drive-In,6208 W Main St,Belleville,IL,62223,38.5523229725,-90.038626492,1.5,9,1,"Food, Ice Cream & Frozen Yogurt, Fast Food, Burgers, Restaurants",False,True,NA,2,False,True,True,False,u'no',NA,True,False,True,True,False,False,u'none',True,'casual',NA,False,False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,8:0-22:0,8:0-22:0,8:0-21:0,9:0-22:0,7:0-22:0,8:0-22:0
-YgNZVufVWrGHd5vD6AyOA,Grooming by Pam,618 S Lincoln Ave,O Fallon,IL,62269,38.5870721,-89.9108488,4,11,1,"Pet Sitting, Pet Stores, Pet Services, Pet Groomers, Pets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8:0-15:30,8:0-15:30,8:0-15:30,8:0-15:30,8:0-15:30,NA
yHInnGxLPm0_QjpuOmS0Ag,Culver's,1702 W US Hwy 50,O'Fallon,IL,62269,38.593006134,-89.95753479,3.5,43,1,"Food, Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Burgers",NA,True,True,2,NA,True,False,False,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,True,False,False,NA,u'none',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,NA,'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0
61XRu-DYQur5epSxRa0ncg,Sweet Katie Bee's Organic Bakery Café,131 E First St,O'Fallon,IL,62269,38.5914071814,-89.9093556139,4.5,93,1,"Coffee & Tea, Bakeries, Food, Juice Bars & Smoothies",False,True,True,1,NA,True,True,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,NA,True,NA,NA,NA,'none',NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,NA
4fZpPRE74wBw3WU_8QuV-g,Best Pizza Buffet,2525 Green Mt Commons Dr,Belleville,IL,62221,38.5216682,-89.9249502,2,38,0,"Buffets, Restaurants, Pizza, Salad",NA,True,False,1,NA,True,False,False,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,NA,False,False,True,False,u'none',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,True,NA,'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,11:0-16:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-16:0
BaigYlA3zFgz4g-opN3y9w,Anderson Hospital ExpressCare Glen Carbon,17 Ginger Creek Mdws,Glen Carbon,IL,62034,38.7785528,-89.9718554,2,12,1,"Medical Centers, Urgent Care, Doctors, Health & Medical, Hospitals",False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0
WKOVmcYVJPtCS28eN12BWA,Fairview Lounge,10616 Lincoln Trl,Fairview Heights,IL,62208,38.592357,-89.9945614,4.5,140,0,"Restaurants, Beer Bar, Home Services, Bars, Convenience Stores, Nightlife, American (Traditional), Beer, Wine & Spirits, Gas Stations, Lounges, Casinos, Arts & Entertainment, Automotive, Food, Real Estate, Peruvian",NA,True,True,2,False,True,False,False,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,False,True,True,NA,u'full_bar',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': True, 'video': False, 'karaoke': False}",False,NA,"{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,4:0-21:0,16:0-21:0,16:0-21:0,12:0-21:0,12:0-2:0,12:0-2:0,NA
DzNWANBlkTwV41gsMRUfbg,Meineke Car Care Center,800 SW Plz,Edwardsville,IL,62025,38.7856876619,-89.9801273933,2.5,5,1,"Auto Repair, Automotive, Tires, Oil Change Stations",NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,7:30-16:0,NA
qAMpQHzKOlZOLUEKxxj9rw,Casa Maria Express,817 Seibert Rd,Scott Air Force Base,IL,62225,38.5477152,-89.8701254,5,8,1,"Restaurants, Mexican, Caterers, Event Planning & Services",NA,True,True,NA,NA,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,False,True,False,False,u'none',NA,NA,None,False,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,NA
YdKVd6uaahE8AGZ1lecKMQ,Banfield Pet Hospital,130 Junction Dr,Glen Carbon,IL,62034,38.7772621687,-89.952065438100007,3,8,1,"Veterinarians, Pets, Pet Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,8:0-17:0
E0Jx_8HLPVqrFxfN4p2QZA,US Post Office,1111 S Lincoln Ave,OFallon,IL,62269,38.5819564899,-89.9115961354,3,8,1,"Public Services & Government, Post Offices",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9LQ2GMxEzRTGoiHN9CwpUg,Shogun Steak House,2723 Corner Ct,Alton,IL,62002,38.9153656,-90.1529731,3,41,1,"Japanese, Steakhouses, Restaurants, Sushi Bars",NA,True,False,2,NA,True,True,NA,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,True,True,NA,'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wFtOmup_ChdZzvOblpoqXg,The UPS Store,4020 Green Mount Crossing Dr,Shiloh,IL,62269,38.5714834,-89.9258884,4,17,1,"Local Services, Shipping Centers, Printing Services, Notaries, Mailbox Centers",NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,8:0-18:30,8:0-18:30,8:0-18:30,8:0-18:30,9:0-15:0,NA
GUH9h8yQzSY3s8P3Nssidg,KFC,620 E Landmarks Blvd,Alton,IL,62002,38.889057047,-90.1764511251,2,9,0,"Chicken Shop, Fast Food, Chicken Wings, Restaurants",NA,True,NA,1,NA,True,False,False,'free',None,NA,NA,False,True,False,NA,'none',True,'casual',None,NA,True,NA,'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0
2dUPBTDvG8ifD3jJxl9kUA,"Steven J Hyten, DMD",1005 Plummer Dr,Edwardsville,IL,62025,38.787868,-89.977795,4,5,1,"Dentists, General Dentistry, Health & Medical, Oral Surgeons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8:0-17:0,8:0-17:0,NA,8:0-17:0,8:0-15:0,NA,NA
Xd6TvXLanVmLTMbvgKn9ZQ,Jersey Mike's Subs,3284 Greenmount Crossing Dr,Shiloh,IL,62269,38.573222,-89.9264697,3.5,51,1,"Restaurants, Fast Food, Sandwiches, Delis",NA,True,True,1,NA,True,True,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,True,False,False,'none',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,10:0-18:0,10:0-21:0,10:0-18:0,10:0-18:0,10:0-21:0,10:0-21:0
ASPCEVAIaTCdsyv5y0Q5-A,Oliver C Joseph,3795 W State Route 15,Belleville,IL,62226,38.5180713,-90.023259,2,49,1,"Auto Repair, Car Dealers, Hotels & Travel, Automotive, Auto Parts & Supplies, Car Rental",NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8:30-20:0,8:30-20:0,8:30-20:0,8:30-20:0,8:30-20:0,9:0-17:0,NA
_BBh3rQM3S4itLKfmycEMA,Altitude Trampoline Park - Glen Carbon,91 Fountain Dr,Glen Carbon,IL,62034,38.769765,-89.995546,2.5,10,1,"Active Life, Trampoline Parks, Parks",NA,True,False,NA,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-23:0,10:0-23:0,11:0-20:0
xCFnaOepneUAace3dYgfqg,Waffle House,3244 W Chain Of Rocks Rd,Granite City,IL,62040,38.7625464,-90.1228792,4,16,1,"Breakfast & Brunch, Restaurants, Coffee & Tea, Waffles, American (New), Diners, Food, American (Traditional)",NA,True,True,1,NA,True,False,NA,u'no',None,NA,NA,False,False,False,NA,u'none',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
KJBJwrCEYYMEU0WetXrhyg,Conways Catering & Deli,2112 S Center St,Maryville,IL,62062,38.7230787,-89.9563476,4.5,8,1,"Restaurants, Event Planning & Services, Sandwiches, Delis, Caterers",NA,True,True,1,NA,True,True,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,True,False,False,NA,u'none',NA,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,NA
_dY9ieEZAxh1F3LhoGFczw,Imo’s Pizza,631 Edwardsville Rd,Troy,IL,62294,38.7328005916,-89.901814094,2,7,1,"Restaurants, Pizza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-22:0
sbpHbjLmM4aPUafCfneUeQ,Helitech Waterproofing & Foundation Repair,8251 Bunkum Rd,Caseyville,IL,62232,38.623045,-90.051804,1.5,8,1,"Contractors, Home Services, Masonry/Concrete, Foundation Repair, Waterproofing, Structural Engineers",True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,NA,NA
9l0hPMqifB6v0lXv0N9TCA,Hampton Inn O'Fallon,430 Regency Park,O'Fallon,IL,62269,38.5809376,-89.9307174,4.5,8,1,"Event Planning & Services, Hotels, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
FRKwXrjKu5qveu-_-DlxBw,St. Louis Paranormal Research Society,1820 Cherokee St,St. Louis,IL,63118,38.592119,-90.218384,5,14,1,"Historical Tours, Professional Services, Tours, Hotels & Travel, Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,'no',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,'outdoor',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8:0-22:0,NA,8:0-22:0,NA,NA,NA
gfSTn1GsYVhcYBsBQ_fodw,Little Caesars Pizza,1042 COLLINSVILLE CROSSING BLVD,Collinsville,IL,62234,38.6767130964,-90.0160242613,1.5,5,1,"Restaurants, Pizza",NA,True,False,1,NA,True,False,False,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,True,False,NA,u'none',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,False,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_3Sx_XI2SbNYbIolKJq_Q,Dreamland Palace German Restaurant,3043 State Rt 156,Foster Pond,IL,62298,38.3115548,-90.2282953,3.5,70,1,"German, Restaurants",NA,True,True,2,NA,True,False,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,True,False,True,NA,u'full_bar',True,u'casual',"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",NA,True,NA,'average',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-20:30
sQ9ZBsP23st_Z2lyiYrriA,Fantastic Sams,"1099 Belt Line Rd, Unit E",Collinsville,IL,62234,38.6911646,-89.988296,3.5,6,1,"Barbers, Hair Salons, Beauty & Spas",False,True,NA,2,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-18:0,10:0-17:0
enb62bRO08HVMPpBiWjPzg,Eddies Travel Center,9810 Perrin Rd,Mascoutah,IL,62258,38.5554656982,-89.8060302734,2.5,6,1,"Grocery, Hotels & Travel, Food, Travel Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5EnmlBbgQXu_M71qFYSgjw,Kohl's,2120 Troy Rd,Edwardsville,IL,62025,38.7888225,-89.9489672,4,7,1,"Sports Wear, Toy Stores, Shoe Stores, Sporting Goods, Fashion, Shopping, Women's Clothing, Department Stores, Men's Clothing",False,True,True,2,False,False,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,False,False,False,False,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,u'no',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,10:0-21:0,10:0-21:0,10:0-20:0
HRWwUORAI6xhAtH1Ws47Zw,All About Eyes - Collinsville,1172 Collinsville Crossing Blvd,Collinsville,IL,62234,38.67713863,-90.01404195,4.5,9,1,"Medical Supplies, Eyewear & Opticians, Laser Eye Surgery/Lasik, Shopping, Optometrists, Health & Medical",False,True,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,9:0-19:0,9:0-18:0,9:0-18:0,9:0-18:0,8:0-17:0,8:0-16:0,NA
H3-btj6It0pqLrgK8b09Ag,East Gate Grocery,"715 Lakepointe Centre, Ste 109",O'Fallon,IL,62269,38.5816567,-89.8830586,4.5,7,1,"Ethnic Food, International Grocery, Restaurants, Food, Specialty Food, Grocery, Korean",NA,False,NA,1,NA,False,False,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,NA,False,NA,NA,False,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:30-19:0,10:30-19:0,10:30-19:0,10:30-19:0,10:30-19:0,10:30-19:0,14:30-19:0
ADoFftLPNYMhdqMvZsetYg,Cherry Berry - Self Serve Yogurt Bar,6100 N Illinois,Fairview Heights,IL,62208,38.5882733,-89.9840049,4.5,15,1,"Ice Cream & Frozen Yogurt, Food, Desserts",NA,True,False,1,NA,True,True,True,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,14:0-20:0,14:0-20:0,14:0-20:0,14:0-20:0,14:0-20:0,14:0-20:0
RukJGDZDbnLhWNJH-V2L4g,Chef Gutzler's Butterfly Patio,"904 Edwardsville Rd, Ste 100",Troy,IL,62294,38.7334364816,-89.9154002515,4,14,0,"Food Delivery Services, Cooking Classes, Personal Chefs, Event Planning & Services, American (Traditional), Caterers, Restaurants, Food, Arts & Crafts, Shopping",NA,True,True,2,NA,True,True,True,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,True,NA,False,NA,NA,True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,True,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,8:0-20:0
uir-rnjB9ot5vwdASaHHxg,Mertz Ford,100 E Washington St,Millstadt,IL,62260,38.460966,-90.089828,3,7,1,"Car Dealers, Automotive, Shopping, Auto Parts & Supplies, Auto Repair, Tires",NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9:0-19:0,9:0-18:0,9:0-19:0,9:0-18:0,9:0-19:0,9:0-17:0,NA
